Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Doughty,7,63;15,9,172,0,1,0.02,0.53,0,3,3.81,0,3,45
McAtee,7,63;15,0,0,0,0,0,0,0,0,0,0,0,0
Morris,7,63;15,10,167,1,0,0.66,0.05,0,3,3.81,0,2,29
Ogbene,7,63;15,4,180,0,0,0.27,0.04,0,3,3.94,0,0,9
Woodrow,7,63;15,1,7,0,0,0,0,0,0,0.13,0,0,7
Akanji,7,70,1,90,0,0,0.08,0.06,0,2,0.44,0,0,18
Ake,7,70,1,79,0,0,0.11,0.02,0,2,0.44,0,0,11
J.Alvarez,7,70,8,90,1,0,0.09,0.08,0,2,0.44,0,3,29
Bernardo,7,70,0,0,0,0,0,0,0,0,0,0,0,0
De Bruyne,7,70,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,7,70,-1,90,0,0,0.15,0.29,0,2,0.44,0,0,9
Ederson M.,7,70,1,90,0,0,0,0,0,2,0.44,0,0,7
Foden,7,70,2,90,0,0,0.07,0.18,0,2,0.44,0,0,11
Grealish,7,70,1,10,0,0,0,0.03,0,0,0,0,0,2
Haaland,7,70,2,90,0,0,0.06,0.03,0,2,0.44,0,0,7
Kovačic,7,70,1,64,0,0,0.05,0.04,0,1,0.08,0,0,7
R.Lewis,7,70,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,7,64,5,77,0,1,0.05,0.41,1,0,1.04,0,0,17
Rodrigo,7,70,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Gomez,7,70,0,0,0,0,0,0,0,0,0,0,0,0
Stones,7,70,0,0,0,0,0,0,0,0,0,0,0,0
