Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
146,Verbruggen,Brighton,Goalkeeper,4.5,7,10,360,0,0,0,0,1,7,8.120000000000001,11,0,47,10,360,0,0,0,1,7,8.120000000000001,11,0,47,Spurs,14,8,9,7,0
147,Webster,Brighton,Defender,4.4,7,0,70,0,0,0,0.03,0,4,3.85,0,0,3,-1,56,0,0,0.009999999999999998,0,4,3.85,0,0,-6,Spurs,14,8,9,7,1
148,Welbeck,Brighton,Forward,5.8,7,33,506,3,1,2.37,0.27,2,8,9.82,0,7,119,21,416,0,2.17,0.23,1,8,9.370000000000001,0,4,78,Spurs,14,8,9,7,8
149,Wieffer,Brighton,Midfielder,4.9,7,8,174,0,1,0,0.04,1,5,4.970000000000001,0,0,29,2,84,0,0,0.02,0,5,4.5200000000000005,0,0,9,Spurs,14,8,9,7,1
595,Gruda,Brighton,Midfielder,5.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,14,8,9,7,1
600,Ayari,Brighton,Midfielder,5,7,8,198,0,0,0.54,0.4,1,1,2.6300000000000003,0,0,29,7,197,0,0.54,0.4,1,1,2.6300000000000003,0,0,29,Spurs,14,8,9,7,0
618,Georginio,Brighton,Midfielder,5.5,7,14,225,1,0,0.9900000000000001,0.42000000000000004,1,6,6.8100000000000005,0,0,35,14,225,0,0.9900000000000001,0.42000000000000004,1,6,6.8100000000000005,0,0,35,Spurs,14,8,9,7,11
628,F.Kadıoglu,Brighton,Defender,4.5,7,1,93,0,0,0.03,0.06,0,4,4.17,0,0,3,1,93,0,0.03,0.06,0,4,4.17,0,0,3,Spurs,14,8,9,7,0
157,Caicedo,Chelsea,Midfielder,4.9,7,16,525,0,1,0.13,0.72,2,7,6.75,0,0,99,15,435,1,0.1,0.6599999999999999,2,5,5.98,0,0,87,NottmForest,7,6,5,5,1
162,Colwill,Chelsea,Defender,4.6,7,17,540,0,0,0.18,0.48,2,7,6.87,0,1,84,16,450,0,0.18,0.47,2,5,6.1,0,1,76,NottmForest,7,6,5,5,1
163,Cucurella,Chelsea,Defender,5,7,14,500,0,0,0,0.62,2,6,6.4399999999999995,0,0,82,12,421,0,0,0.6,2,5,5.75,0,0,66,NottmForest,7,6,5,5,1
166,Dewsbury-Hall,Chelsea,Midfielder,5.7,7,3,44,0,0,0,0.03,0,1,0.33999999999999997,0,0,9,2,20,0,0,0.019999999999999997,0,0,0.22999999999999998,0,0,5,NottmForest,7,6,5,5,0
167,Disasi,Chelsea,Defender,4.4,7,7,94,0,0,0,0,1,0,1.9,0,0,29,7,94,0,0,0,1,0,1.9,0,0,29,NottmForest,7,6,5,5,0
168,Enzo,Chelsea,Midfielder,4.9,7,10,431,0,0,0.22,0.49,1,7,4.84,0,0,63,8,341,0,0,0.41,1,5,4.07,0,0,47,NottmForest,7,6,5,5,2
171,Gusto,Chelsea,Defender,4.9,7,4,343,0,0,0.03,0.11,0,7,3.9299999999999997,0,0,22,3,253,0,0.03,0.039999999999999994,0,5,3.1599999999999997,0,0,22,NottmForest,7,6,5,5,2
174,Lavia,Chelsea,Midfielder,4.5,7,3,76,0,0,0,0.18,0,1,0.8,0,0,20,1,11,0,0,0,0,0,0.14,0,0,2,NottmForest,7,6,5,5,0
177,Madueke,Chelsea,Midfielder,6.5,7,33,387,3,1,1.63,0.16,2,5,5.449999999999999,0,3,110,33,387,1,1.63,0.16,2,5,5.449999999999999,0,3,110,NottmForest,7,6,5,5,10
178,Marc Guiu,Chelsea,Forward,4.9,7,1,24,0,0,0,0,0,1,0.11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NottmForest,7,6,5,5,0
179,Mudryk,Chelsea,Midfielder,6.2,7,3,80,0,0,0,0.16,0,2,2.2800000000000002,0,0,10,3,80,0,0,0.16,0,2,2.2800000000000002,0,0,10,NottmForest,7,6,5,5,1
180,N.Jackson,Chelsea,Forward,7.9,7,40,441,4,3,4.42,0.19999999999999998,2,6,5.99,0,5,161,38,376,3,3.95,0.13999999999999999,2,5,5.33,0,5,158,NottmForest,7,6,5,5,2
181,Nkunku,Chelsea,Midfielder,6,7,12,116,1,0,1.04,0.15000000000000002,0,1,1.6099999999999999,0,1,48,11,59,0,0.89,0.09000000000000002,0,0,0.9499999999999998,0,1,42,NottmForest,7,6,5,5,1
182,Palmer,Chelsea,Midfielder,10.8,7,61,505,6,4,3.68,1.69,2,7,6.470000000000001,0,7,247,59,415,4,3.6100000000000003,1.5,2,5,5.700000000000001,0,7,229,NottmForest,7,6,5,5,6
184,Renato Veiga,Chelsea,Midfielder,4.5,7,5,127,0,0,0.04,0.01,1,1,2.2,0,0,23,4,117,0,0.04,0.01,1,0,2.12,0,0,21,NottmForest,7,6,5,5,0
185,Sanchez,Chelsea,Goalkeeper,4.7,7,32,540,0,0,0,0,2,7,6.87,25,5,117,30,450,0,0,0,2,5,6.1,22,5,110,NottmForest,7,6,5,5,4
187,Tosin,Chelsea,Defender,4.4,7,7,118,0,0,0,0,1,0,1.07,0,0,41,7,118,0,0,0,1,0,1.07,0,0,41,NottmForest,7,6,5,5,1
189,W.Fofana,Chelsea,Defender,4.5,7,10,506,0,0,0.04,0.08,1,7,6.5200000000000005,0,2,59,9,416,0,0,0.07,1,5,5.75,0,2,56,NottmForest,7,6,5,5,1
386,Sancho,Chelsea,Midfielder,6.4,7,16,171,0,4,0.08,0.57,0,2,1.8599999999999999,0,1,61,16,171,4,0.08,0.57,0,2,1.8599999999999999,0,1,61,NottmForest,7,6,5,5,2
560,Neto,Chelsea,Midfielder,6.2,7,8,239,0,1,0.11000000000000001,0.37,0,2,2.2700000000000005,0,0,31,7,207,1,0.07,0.21,0,1,2.1600000000000006,0,0,25,NottmForest,7,6,5,5,0
621,Joao Felix,Chelsea,Midfielder,6.2,7,8,109,1,0,0.42000000000000004,0.09,0,0,0.93,0,0,32,8,109,0,0.42000000000000004,0.09,0,0,0.93,0,0,32,NottmForest,7,6,5,5,1
11,Nketiah,CrystalPalace,Forward,5.9,7,6,227,0,0,0.58,0.25,1,4,3.73,0,0,20,6,227,0,0.58,0.25,1,4,3.73,0,0,20,Liverpool,13,2,9,2,1
159,Chalobah,CrystalPalace,Defender,4.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,2,9,2,2
193,C.Doucoure,CrystalPalace,Midfielder,4.9,7,6,91,0,1,0.04,0.01,0,1,1.31,0,0,20,5,85,1,0.04,0.01,0,1,1.31,0,0,16,Liverpool,13,2,9,2,0
194,C.Richards,CrystalPalace,Defender,4.4,7,9,343,0,0,0.12,0.01,1,5,6.69,0,0,35,9,260,0,0.12,0,1,3,5.1000000000000005,0,0,34,Liverpool,13,2,9,2,0
195,Chadi Riad,CrystalPalace,Defender,4.3,7,1,90,0,0,0,0.02,0,2,1.39,0,0,3,1,90,0,0,0.02,0,2,1.39,0,0,3,Liverpool,13,2,9,2,0
196,Clyne,CrystalPalace,Defender,4.4,7,3,153,0,0,0,0.02,0,3,3.49,0,0,15,3,153,0,0,0.02,0,3,3.49,0,0,15,Liverpool,13,2,9,2,6
199,Eze,CrystalPalace,Midfielder,6.8,7,21,540,1,0,2.2199999999999998,0.8400000000000001,1,9,9.07,0,3,99,19,450,0,1.8099999999999998,0.79,1,7,7.48,0,3,85,Liverpool,13,2,9,2,2
200,Guehi,CrystalPalace,Defender,4.4,7,19,540,1,0,0.18,0.2,1,9,9.07,0,2,88,19,450,0,0.18,0.18000000000000002,1,7,7.48,0,2,79,Liverpool,13,2,9,2,2
201,Henderson,CrystalPalace,Goalkeeper,4.5,7,18,540,0,0,0.01,0,1,9,9.07,19,2,61,16,450,0,0.01,0,1,7,7.48,16,2,56,Liverpool,13,2,9,2,3
203,Hughes,CrystalPalace,Midfielder,4.9,7,4,203,0,0,0.03,0.08,0,4,3.85,0,0,18,2,120,0,0.03,0.03,0,2,2.26,0,0,8,Liverpool,13,2,9,2,0
205,Kamada,CrystalPalace,Midfielder,5.2,7,10,360,0,0,0.21,0.22,1,6,5.64,0,0,41,9,291,0,0.21,0.16,1,5,5,0,0,39,Liverpool,13,2,9,2,1
206,Lerma,CrystalPalace,Midfielder,4.8,7,6,213,0,0,0.07,0.36,1,3,2.9499999999999997,0,0,31,5,197,0,0.07,0.03999999999999998,1,2,1.9999999999999998,0,0,24,Liverpool,13,2,9,2,1
207,Mateta,CrystalPalace,Forward,7.4,7,21,428,2,0,1.7000000000000002,0.26,0,8,7.3,0,3,71,20,383,0,1.7000000000000002,0.25,0,7,6.8,0,3,70,Liverpool,13,2,9,2,1
210,Mitchell,CrystalPalace,Defender,4.9,7,15,538,0,1,0.24000000000000002,0.86,1,9,9.07,0,0,89,14,448,1,0.12000000000000002,0.83,1,7,7.48,0,0,83,Liverpool,13,2,9,2,1
211,Munoz,CrystalPalace,Defender,4.9,7,14,530,0,1,0.32999999999999996,0.4,1,9,9.06,0,0,61,10,440,0,0.32999999999999996,0.38,1,7,7.470000000000001,0,0,50,Liverpool,13,2,9,2,1
214,Schlupp,CrystalPalace,Midfielder,4.8,7,5,30,0,0,0.05,0.060000000000000005,0,0,0.5700000000000001,0,0,17,5,30,0,0.05,0.060000000000000005,0,0,0.5700000000000001,0,0,17,Liverpool,13,2,9,2,0
216,Wharton,CrystalPalace,Midfielder,4.8,7,11,475,0,0,0.16,0.56,0,8,7.839999999999999,0,0,92,9,402,0,0.07,0.54,0,7,7.199999999999999,0,0,74,Liverpool,13,2,9,2,1
585,I.Sarr,CrystalPalace,Midfielder,5.8,7,9,128,0,1,0.49,0.74,0,1,1.2000000000000002,0,0,35,8,122,1,0.49,0.74,0,1,1.2000000000000002,0,0,32,Liverpool,13,2,9,2,1
650,Lacroix,CrystalPalace,Defender,4.5,7,10,270,0,1,0.18,0.19,1,4,3.82,0,0,44,10,270,1,0.18,0.19,1,4,3.82,0,0,44,Liverpool,13,2,9,2,2
217,A.Doucoure,Everton,Midfielder,5.2,7,8,305,0,0,0.23,0.05,0,9,5.94,0,0,30,6,243,0,0.09,0.04,0,7,4.8100000000000005,0,0,28,Newcastle,8,7,6,6,3
218,Beto,Everton,Forward,5,7,4,43,0,0,0,0,0,4,1.85,0,0,6,3,29,0,0,0,0,3,1.78,0,0,4,Newcastle,8,7,6,6,0
219,Branthwaite,Everton,Defender,4.8,7,2,90,0,0,0,0,0,1,0.95,0,0,17,2,90,0,0,0,0,1,0.95,0,0,17,Newcastle,8,7,6,6,0
220,Calvert-Lewin,Everton,Forward,6,7,25,503,2,1,1.7200000000000002,0.43000000000000005,0,11,8.27,0,3,62,23,428,1,1.7200000000000002,0.42000000000000004,0,9,6.909999999999999,0,3,57,Newcastle,8,7,6,6,2
221,Coleman,Everton,Defender,4.3,7,1,90,0,0,0.62,0.01,0,3,2.22,0,0,-1,1,90,0,0.62,0.01,0,3,2.22,0,0,-1,Newcastle,8,7,6,6,0
222,Gana,Everton,Midfielder,4.9,7,9,340,0,0,0.21999999999999997,0.11,0,12,7.510000000000001,0,0,37,7,250,0,0.19999999999999998,0.1,0,9,6.080000000000001,0,0,31,Newcastle,8,7,6,6,1
223,Garner,Everton,Midfielder,5,7,4,161,0,0,0.01,0.05,0,4,2.44,0,0,20,4,161,0,0.01,0.05,0,4,2.44,0,0,20,Newcastle,8,7,6,6,3
224,Harrison,Everton,Midfielder,5.3,7,12,367,0,1,0.79,0.48000000000000004,0,10,7.510000000000001,0,0,56,10,283,1,0.65,0.22000000000000003,0,8,6.15,0,0,47,Newcastle,8,7,6,6,3
225,Holgate,Everton,Defender,4,7,1,5,0,0,0,0,0,1,0.07,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,Newcastle,8,7,6,6,0
226,Iroegbunam,Everton,Midfielder,4.5,7,7,359,0,0,0.21000000000000002,0.08,0,13,7.970000000000001,0,0,26,5,269,0,0.07,0.07,0,10,6.540000000000001,0,0,20,Newcastle,8,7,6,6,1
228,Keane,Everton,Defender,4.1,7,9,450,1,0,0.26,0.02,0,14,8.86,0,0,10,8,360,0,0.25,0.01,0,11,7.43,0,0,10,Newcastle,8,7,6,6,6
230,McNeil,Everton,Midfielder,5.7,7,39,532,3,2,0.49,2.9699999999999998,0,15,9.78,0,6,179,37,442,2,0.49,2.8099999999999996,0,12,8.35,0,6,171,Newcastle,8,7,6,6,2
231,Mykolenko,Everton,Defender,4.3,7,5,385,0,0,0.02,0.16999999999999998,0,11,7.4,0,0,2,4,295,0,0.02,0.16999999999999998,0,8,5.970000000000001,0,0,7,Newcastle,8,7,6,6,0
232,Ndiaye,Everton,Forward,5.4,7,16,392,1,0,0.51,0.18,1,8,5.09,0,3,76,15,365,0,0.51,0.18,1,7,4.79,0,3,73,Newcastle,8,7,6,6,2
235,Pickford,Everton,Goalkeeper,4.8,7,10,540,0,0,0,0.05,0,15,9.809999999999999,17,0,25,9,450,0,0,0.030000000000000002,0,12,8.379999999999999,15,0,23,Newcastle,8,7,6,6,15
236,Tarkowski,Everton,Defender,4.8,7,6,540,0,0,0.63,0.24000000000000002,0,15,9.809999999999999,0,0,3,6,450,0,0.62,0.23,0,12,8.379999999999999,0,0,7,Newcastle,8,7,6,6,8
577,Lindstrom,Everton,Midfielder,5.2,7,6,147,0,0,0.51,0.47,1,3,1.82,0,0,20,6,147,0,0.51,0.47,1,3,1.82,0,0,20,Newcastle,8,7,6,6,0
603,Armstrong,Southampton,Forward,4.5,7,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,4,Arsenal,15,6,11,6,0
651,Mangala,Everton,Midfielder,5,7,5,198,0,0,0.09,0.06999999999999999,0,3,2.3,0,0,33,5,198,0,0.09,0.06999999999999999,0,3,2.3,0,0,33,Newcastle,8,7,6,6,1
10,Nelson,Fulham,Midfielder,5,7,9,63,1,0,0.41000000000000003,0.07,0,1,0.81,0,1,35,9,63,0,0.41000000000000003,0.07,0,1,0.81,0,1,35,ManCity,17,8,11,7,4
19,Smith Rowe,Fulham,Midfielder,5.7,7,33,444,2,1,1.48,0.7700000000000001,3,3,4.640000000000001,0,5,120,30,381,1,1.48,0.7700000000000001,2,3,3.1400000000000006,0,5,109,ManCity,17,8,11,7,1
191,Andersen,Fulham,Defender,4.4,7,12,360,0,0,0.16999999999999998,0.06,1,4,4.69,0,2,61,12,270,0,0.12999999999999998,0.039999999999999994,1,2,3.1000000000000005,0,2,58,ManCity,17,8,11,7,1
239,Adama,Fulham,Midfielder,5.1,7,26,466,1,2,1.1600000000000001,1.43,2,4,4.99,0,3,111,23,389,2,1.06,1.41,1,4,3.42,0,3,106,ManCity,17,8,11,7,2
240,Andreas,Fulham,Midfielder,5.3,7,15,480,0,1,0.38,1.1800000000000002,2,4,4.09,0,0,78,14,390,1,0.38,1.0200000000000002,2,3,2.32,0,0,63,ManCity,17,8,11,7,8
241,Bassey,Fulham,Defender,4.5,7,15,540,0,0,0.19,0.04,1,5,6.59,0,0,72,14,450,0,0.09,0.010000000000000002,1,4,4.16,0,0,67,ManCity,17,8,11,7,0
243,Cairney,Fulham,Midfielder,4.8,7,2,67,0,0,0,0.18,0,2,1.6300000000000001,0,0,15,2,41,0,0,0.13,0,1,0.6900000000000002,0,0,13,ManCity,17,8,11,7,1
244,Castagne,Fulham,Defender,4.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManCity,17,8,11,7,1
245,Diop,Fulham,Defender,4.5,7,8,278,0,0,0.17,0.02,0,3,3.81,0,0,30,6,188,0,0.17,0.02,0,2,1.38,0,0,17,ManCity,17,8,11,7,0
247,Iwobi,Fulham,Midfielder,5.5,7,25,511,1,1,0.7,1.1,2,4,6.159999999999999,0,3,108,23,421,1,0.6599999999999999,0.9500000000000001,2,3,3.729999999999999,0,3,103,ManCity,17,8,11,7,2
248,Leno,Fulham,Goalkeeper,5,7,18,540,0,0,0,0,1,5,6.59,17,0,83,15,450,0,0,0,1,4,4.16,13,0,71,ManCity,17,8,11,7,2
249,Lukic,Fulham,Midfielder,4.9,7,9,458,0,0,0,0.15,2,3,3.9199999999999995,0,0,60,7,368,0,0,0.13999999999999999,2,2,2.1499999999999995,0,0,44,ManCity,17,8,11,7,2
251,Muniz,Fulham,Forward,5.8,7,12,274,0,1,1.19,0.03,1,3,3.17,0,0,44,10,197,1,1.0799999999999998,0.03,0,3,1.5999999999999999,0,0,34,ManCity,17,8,11,7,6
252,Raul,Fulham,Forward,5.6,7,27,260,3,0,1.7000000000000002,0.08,2,2,3.42,0,6,103,26,248,0,1.7000000000000002,0.08,2,1,2.55,0,6,100,ManCity,17,8,11,7,5
254,Reed,Fulham,Midfielder,4.8,7,4,42,0,0,0,0.09,0,1,2.4899999999999998,0,0,19,3,41,0,0,0.09,0,1,1.8199999999999998,0,0,15,ManCity,17,8,11,7,0
255,Robinson,Fulham,Defender,4.7,7,24,540,0,2,0.11000000000000001,0.4,1,5,6.59,0,3,110,22,450,2,0.11000000000000001,0.39,1,4,4.16,0,3,95,ManCity,17,8,11,7,1
256,Stansfield,Fulham,Forward,5,7,1,1,0,0,0,0,0,0,0.67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ManCity,17,8,11,7,0
257,Tete,Fulham,Defender,4.5,7,14,540,0,0,0.72,0.08,1,5,6.59,0,0,47,12,450,0,0.63,0.08,1,4,4.16,0,0,40,ManCity,17,8,11,7,1
259,H.Wilson,Fulham,Midfielder,5.3,7,2,36,0,0,0,0.02,0,1,1.2300000000000002,0,0,7,1,24,0,0,0.01,0,0,0.3600000000000002,0,0,3,ManCity,17,8,11,7,0
622,Berge,Fulham,Midfielder,5,7,4,108,0,0,0,0.02,0,2,2.0100000000000002,0,0,19,4,108,0,0,0.02,0,2,2.0100000000000002,0,0,19,ManCity,17,8,11,7,2
260,Al-Hamadi,Ipswich,Forward,4.9,7,1,32,0,0,0,0.02,0,1,0.66,0,0,0,0,16,0,0,0.02,0,1,0.08000000000000007,0,0,-2,WestHam,10,11,7,9,0
264,Burns,Ipswich,Midfielder,4.9,7,4,208,0,0,0.16,0.39,0,1,3.9599999999999995,0,0,23,4,152,0,0.16,0.39,0,1,3.4999999999999996,0,0,25,WestHam,10,11,7,9,2
265,Chaplin,Ipswich,Midfielder,5.2,7,6,89,0,0,0,0.02,0,1,2.07,0,0,27,4,25,0,0,0.01,0,0,0.6199999999999999,0,0,15,WestHam,10,11,7,9,1
267,Davis,Ipswich,Defender,4.5,7,18,540,0,1,0.3,1.02,1,10,11.91,0,3,77,17,450,1,0.3,1,1,8,9.26,0,3,78,WestHam,10,11,7,9,0
268,Delap,Ipswich,Forward,5.6,7,25,455,3,0,1.04,0.04,0,9,10.44,0,4,93,23,382,0,1.04,0.04,0,7,8.37,0,4,85,WestHam,10,11,7,9,6
269,Edmundson,Ipswich,Defender,4,7,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,WestHam,10,11,7,9,0
270,Greaves,Ipswich,Defender,4.1,7,11,540,0,0,0.15000000000000002,0.01,1,10,11.91,0,0,58,10,450,0,0.05000000000000002,0.01,1,8,9.26,0,0,46,WestHam,10,11,7,9,0
271,Harness,Ipswich,Midfielder,4.9,7,2,43,0,0,0,0.05,0,2,1.3599999999999999,0,0,4,1,18,0,0,0.020000000000000004,0,1,0.1499999999999999,0,0,3,WestHam,10,11,7,9,0
272,Hirst,Ipswich,Forward,5.4,7,3,49,0,0,0.5,0.01,0,0,0.81,0,0,8,3,49,0,0.5,0.01,0,0,0.81,0,0,8,WestHam,10,11,7,9,1
274,Hutchinson,Ipswich,Midfielder,5.3,7,14,532,0,1,0.41000000000000003,0.27,1,10,11.66,0,1,68,13,442,1,0.14,0.25,1,8,9.01,0,1,57,WestHam,10,11,7,9,2
275,Johnson,Ipswich,Defender,4,7,4,131,0,1,0,0.2,0,6,5.64,0,0,1,4,98,1,0,0.2,0,4,3.4499999999999997,0,0,6,WestHam,10,11,7,9,0
277,Luongo,Ipswich,Midfielder,4.5,7,6,142,0,0,0,0,0,4,4.9,0,0,22,4,78,0,0,0,0,3,3.45,0,0,14,WestHam,10,11,7,9,0
278,Morsy,Ipswich,Midfielder,4.9,7,16,533,1,0,0.18,0.48000000000000004,1,10,11.66,0,2,86,14,443,0,0.18,0.4,1,8,9.01,0,2,72,WestHam,10,11,7,9,2
281,J.Taylor,Ipswich,Midfielder,4.8,7,3,93,0,0,0.05,0.04,0,2,1.9,0,0,11,2,68,0,0.030000000000000002,0.03,0,1,0.69,0,0,8,WestHam,10,11,7,9,1
282,Tuanzebe,Ipswich,Defender,4,7,11,512,0,0,0.18,0.04,1,10,11.219999999999999,0,0,46,10,439,0,0.10999999999999999,0.04,1,8,9.149999999999999,0,0,45,WestHam,10,11,7,9,0
283,Walton,Ipswich,Goalkeeper,4.4,7,2,90,0,0,0,0,0,2,2.65,3,0,9,0,0,0,0,0,0,0,0,0,0,0,WestHam,10,11,7,9,0
284,Woolfenden,Ipswich,Defender,4,7,2,270,0,0,0.03,0,0,7,6.94,0,0,16,2,180,0,0.03,0,0,5,4.290000000000001,0,0,9,WestHam,10,11,7,9,0
359,Phillips,Ipswich,Midfielder,4.9,7,6,227,0,0,0.02,0.06,1,3,3.1999999999999997,0,0,34,6,227,0,0.02,0.06,1,3,3.1999999999999997,0,0,34,WestHam,10,11,7,9,2
568,Muric,Ipswich,Goalkeeper,4.4,7,17,450,0,0,0,0,1,8,9.260000000000002,13,3,45,17,450,0,0,0,1,8,9.260000000000002,13,3,45,WestHam,10,11,7,9,2
611,Szmodics,Ipswich,Midfielder,5.9,7,13,286,1,0,0.99,0.05,0,5,8.01,0,0,33,12,270,0,0.99,0.030000000000000002,0,5,7.43,0,0,31,WestHam,10,11,7,9,1
619,Cajuste,Ipswich,Midfielder,4.5,7,3,80,0,0,0.02,0.02,0,1,2.1799999999999997,0,0,11,3,80,0,0.02,0.02,0,1,2.1799999999999997,0,0,11,WestHam,10,11,7,9,0
630,O'Shea,Ipswich,Defender,4,7,9,270,0,0,0.16,0.01,1,3,4.970000000000001,0,1,45,9,270,0,0.16,0.01,1,3,4.970000000000001,0,1,45,WestHam,10,11,7,9,0
631,J.Clarke,Ipswich,Midfielder,5.5,7,8,159,0,1,0.25,0.34,0,2,1.69,0,0,28,8,159,1,0.25,0.34,0,2,1.69,0,0,28,WestHam,10,11,7,9,1
632,Ogbene,Ipswich,Midfielder,5,7,5,186,0,0,0,0.05,0,3,2.06,0,0,22,5,186,0,0,0.05,0,3,2.06,0,0,22,WestHam,10,11,7,9,1
117,Buonanotte,Leicester,Midfielder,5,7,17,288,1,2,0.39,0.45,0,5,6.449999999999999,0,0,64,15,210,2,0.39,0.26,0,4,5.469999999999999,0,0,51,Bournemouth,8,10,6,8,11
192,J.Ayew,Leicester,Midfielder,5.2,7,7,290,0,0,0.78,0.10999999999999999,0,8,6.469999999999999,0,0,28,7,270,0,0.32,0.09999999999999999,0,7,5.519999999999999,0,0,33,Bournemouth,8,10,6,8,2
198,Edouard,Leicester,Forward,5.3,7,5,123,0,0,0.39,0.07,0,3,3.1,0,0,8,4,78,0,0.34,0.05,0,2,2.01,0,0,7,Bournemouth,8,10,6,8,1
285,B.Soumare,Leicester,Midfielder,4.5,7,1,11,0,0,0,0,0,0,0.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,8,10,6,8,0
287,Choudhury,Leicester,Midfielder,4.4,7,1,14,0,0,0,0,0,1,1.03,0,0,4,1,14,0,0,0,0,1,1.03,0,0,4,Bournemouth,8,10,6,8,0
290,De Cordova-Reid,Leicester,Midfielder,5.3,7,6,149,0,0,0.08,0.04,0,4,3.53,0,0,16,4,64,0,0.020000000000000004,0.03,0,3,2.4899999999999998,0,0,14,Bournemouth,8,10,6,8,1
291,Faes,Leicester,Defender,4.2,7,12,540,1,0,0.39,0.06999999999999999,0,12,12.809999999999999,0,0,45,11,450,0,0.39,0.06999999999999999,0,11,11.579999999999998,0,0,38,Bournemouth,8,10,6,8,6
293,Hermansen,Leicester,Goalkeeper,4.5,7,15,540,0,0,0,0,0,12,12.809999999999999,31,0,74,12,450,0,0,0,0,11,11.579999999999998,26,0,59,Bournemouth,8,10,6,8,6
295,Justin,Leicester,Defender,4.6,7,19,540,2,0,0.33999999999999997,0.04,0,12,12.809999999999999,0,0,78,17,450,0,0.27999999999999997,0.03,0,11,11.579999999999998,0,0,63,Bournemouth,8,10,6,8,10
296,Kristiansen,Leicester,Defender,4.5,7,6,534,0,0,0,0.32,0,12,12.809999999999999,0,0,41,4,444,0,0,0.29000000000000004,0,11,11.579999999999998,0,0,32,Bournemouth,8,10,6,8,6
298,Mavididi,Leicester,Midfielder,5.3,7,22,303,2,0,0.7,0.9700000000000002,0,4,6.45,0,3,76,21,292,0,0.7,0.9400000000000002,0,4,6.2,0,3,72,Bournemouth,8,10,6,8,3
299,McAteer,Leicester,Midfielder,4.8,7,3,10,0,0,0.02,0,0,0,0.2,0,0,6,2,6,0,0,0,0,0,0.010000000000000009,0,0,3,Bournemouth,8,10,6,8,0
300,Ndidi,Leicester,Midfielder,5,7,21,523,0,4,0.24,0.8800000000000001,0,10,10.870000000000001,0,1,117,19,433,4,0.16999999999999998,0.8700000000000001,0,9,9.64,0,1,103,Bournemouth,8,10,6,8,2
301,Okoli,Leicester,Defender,4,7,4,360,0,0,0.14,0.01,0,8,8.89,0,0,25,4,360,0,0.14,0.01,0,8,8.89,0,0,25,Bournemouth,8,10,6,8,7
306,Vardy,Leicester,Forward,5.7,7,22,500,2,0,1.44,0.09,0,12,12.44,0,4,81,14,422,0,0.6399999999999999,0.09,0,11,11.459999999999999,0,2,48,Bournemouth,8,10,6,8,2
307,Vestergaard,Leicester,Defender,4,7,2,180,0,0,0.01,0,0,3,3.01,0,0,7,0,90,0,0.01,0,0,2,1.7799999999999998,0,0,1,Bournemouth,8,10,6,8,0
309,Winks,Leicester,Midfielder,4.5,7,11,540,0,0,0.02,0.44,0,12,12.809999999999999,0,0,79,9,450,0,0.02,0.41000000000000003,0,11,11.579999999999998,0,0,62,Bournemouth,8,10,6,8,0
501,Skipp,Leicester,Midfielder,4.9,7,5,266,0,0,0.05,0.19999999999999998,0,6,7.73,0,0,29,5,266,0,0.05,0.19999999999999998,0,6,7.73,0,0,29,Bournemouth,8,10,6,8,3
570,A.Fatawu,Leicester,Midfielder,5.4,7,15,267,0,1,0.12,0.61,0,7,6.62,0,3,66,7,177,0,0.12,0.010000000000000009,0,6,5.390000000000001,0,0,29,Bournemouth,8,10,6,8,1
635,El Khannouss,Leicester,Midfielder,4.9,7,3,78,0,0,0.03,0.04,0,3,1.8900000000000001,0,0,16,3,78,0,0.03,0.04,0,3,1.8900000000000001,0,0,16,Bournemouth,8,10,6,8,0
310,A.Becker,Liverpool,Goalkeeper,5.5,7,25,450,0,0,0,0,3,2,3.2399999999999998,11,2,99,18,360,0,0,0,2,2,2.7899999999999996,9,1,71,CrystalPalace,5,10,4,6,10
311,Alexander-Arnold,Liverpool,Defender,7.1,7,33,492,0,1,0.27,2.1,4,2,3.75,0,4,122,25,416,1,0.21000000000000002,1.1,3,2,3.34,0,2,91,CrystalPalace,5,10,4,6,8
